Date,Address,Latitude,Longitude,Coordinates,Number of Mosquitoes
1/8/13,"4800 West Montana Street, Chicago, IL 60639, USA",41.925198,-87.746381,"-87.746381,41.925198",2
1/8/13,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",13
1/8/13,"5000 South Union Avenue, Chicago, IL 60609, USA",41.803423,-87.642984,"-87.642984,41.803423",14
1/8/13,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",41.973845,-87.805059,"-87.805059,41.973845",3
1/8/13,"5100 West 72nd Street, Chicago, IL 60638, USA",41.763733,-87.742302,"-87.742302,41.763733",4
1/8/13,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",12
1/8/13,"5800 North Pulaski Road, Chicago, IL 60646, USA",41.984809,-87.728492,"-87.728492,41.984809",23
1/8/13,"5800 North Ridge Avenue, Chicago, IL 60660, USA",41.98728,-87.666066,"-87.666066,41.98728",44
1/8/13,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",67
1/8/13,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",12
1/8/13,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",65
1/8/13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",41.923738,-87.785288,"-87.785288,41.923738",60
1/8/13,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",41.994679,-87.770899,"-87.770899,41.994679",101
1/8/13,"6300 West 64th Street, Chicago, IL 60638, USA",41.776156,-87.778927,"-87.778927,41.776156",6
1/8/13,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",41.778748,-87.586427,"-87.586427,41.778748",2
1/8/13,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",24
1/8/13,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",174
1/8/13,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",88
1/8/13,"7100 North Harlem Avenue, Chicago, IL 60631, USA",42.009876,-87.807277,"-87.807277,42.009876",19
1/8/13,"7100 South South Shore Drive, Chicago, IL 60649, USA",41.766202,-87.562889,"-87.562889,41.766202",2
1/8/13,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",7
1/8/13,"8200 South Kostner Avenue, Chicago, IL 60652, USA",41.743402,-87.731435,"-87.731435,41.743402",28
1/8/13,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",25
1/8/13,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",41.733643,-87.55551,"-87.55551,41.733643",6
1/8/13,"9100 West Higgins Road, Rosemont, IL 60018, USA",41.992478,-87.862995,"-87.862995,41.992478",8
1/8/13,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",41.778297,-87.752411,"-87.752411,41.778297",7
1/8/13,"Chicago, IL, USA",41.878114,-87.629798,"-87.629798,41.878114",2
1/8/13,"East 91st Place, Chicago, IL, USA",41.728495,-87.600963,"-87.600963,41.728495",32
1/8/13,"Ohare Court, Bensenville, IL 60106, USA",41.957799,-87.930995,"-87.930995,41.957799",44
1/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",984
1/8/13,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",34
1/8/13,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",9
1/8/13,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",44
1/8/13,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",1
1/8/13,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",9
1/8/13,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",33
1/8/13,"West Garfield Boulevard, Chicago, IL, USA",41.793818,-87.654234,"-87.654234,41.793818",12
8/8/13,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",3
8/8/13,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",83
8/8/13,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",47
8/8/13,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",10
8/8/13,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",3
8/8/13,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",1
8/8/13,"1300 North Laramie Avenue, Chicago, IL 60651, USA",41.904194,-87.756155,"-87.756155,41.904194",31
8/8/13,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",25
8/8/13,"1700 North Ashland Avenue, Chicago, IL 60622, USA",41.912563,-87.668055,"-87.668055,41.912563",14
8/8/13,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",25
8/8/13,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",64
8/8/13,"1700 West Addison Street, Chicago, IL 60613, USA",41.947227,-87.671457,"-87.671457,41.947227",5
8/8/13,"2100 North Cannon Drive, Chicago, IL 60614, USA",41.925652,-87.63359,"-87.63359,41.925652",47
8/8/13,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",4
8/8/13,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",74
8/8/13,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",26
8/8/13,"2400 East 105th Street, Chicago, IL 60617, USA",41.704572,-87.565666,"-87.565666,41.704572",35
8/8/13,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",3
8/8/13,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",2
8/8/13,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",5
8/8/13,"3000 West 18th Street, Chicago, IL 60608, USA",41.857402,-87.694991,"-87.694991,41.857402",10
8/8/13,"3300 West 104th Street, Chicago, IL 60655, USA",41.704336,-87.703736,"-87.703736,41.704336",6
8/8/13,"3500 West 116th Street, Chicago, IL 60655, USA",41.682587,-87.707973,"-87.707973,41.682587",154
8/8/13,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",34
8/8/13,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",17
8/8/13,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",13
8/8/13,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",7
8/8/13,"3900 North Springfield Avenue, Chicago, IL 60618, USA",41.951866,-87.725057,"-87.725057,41.951866",25
8/8/13,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",24
8/8/13,"4000 East 130th Street, Chicago, IL 60633, USA",41.659112,-87.538693,"-87.538693,41.659112",115
8/8/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",196
8/8/13,"4200 West 127th Street, Alsip, IL 60803, USA",41.662014,-87.724608,"-87.724608,41.662014",61
8/8/13,"4200 West 65th Street, Chicago, IL 60621, USA",41.776428,-87.627096,"-87.627096,41.776428",34
8/8/13,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",9
8/8/13,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",28
8/8/13,"4800 West Montana Street, Chicago, IL 60639, USA",41.925198,-87.746381,"-87.746381,41.925198",9
8/8/13,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",4
8/8/13,"5000 South Union Avenue, Chicago, IL 60609, USA",41.803423,-87.642984,"-87.642984,41.803423",25
8/8/13,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",41.973845,-87.805059,"-87.805059,41.973845",41
8/8/13,"5100 West 72nd Street, Chicago, IL 60638, USA",41.763733,-87.742302,"-87.742302,41.763733",7
8/8/13,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",39
8/8/13,"5800 North Pulaski Road, Chicago, IL 60646, USA",41.984809,-87.728492,"-87.728492,41.984809",61
8/8/13,"5800 North Ridge Avenue, Chicago, IL 60660, USA",41.98728,-87.666066,"-87.666066,41.98728",42
8/8/13,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",55
8/8/13,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",16
8/8/13,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",56
8/8/13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",41.923738,-87.785288,"-87.785288,41.923738",141
8/8/13,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",41.994679,-87.770899,"-87.770899,41.994679",43
8/8/13,"6300 West 64th Street, Chicago, IL 60638, USA",41.776156,-87.778927,"-87.778927,41.776156",28
8/8/13,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",41.778748,-87.586427,"-87.586427,41.778748",1
8/8/13,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",154
8/8/13,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",165
8/8/13,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",82
8/8/13,"7100 North Harlem Avenue, Chicago, IL 60631, USA",42.009876,-87.807277,"-87.807277,42.009876",145
8/8/13,"7100 South South Shore Drive, Chicago, IL 60649, USA",41.766202,-87.562889,"-87.562889,41.766202",4
8/8/13,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",41.754676,-87.612922,"-87.612922,41.754676",35
8/8/13,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",49
8/8/13,"8200 South Kostner Avenue, Chicago, IL 60652, USA",41.743402,-87.731435,"-87.731435,41.743402",121
8/8/13,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",53
8/8/13,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",41.733643,-87.55551,"-87.55551,41.733643",3
8/8/13,"9100 West Higgins Road, Rosemont, IL 60018, USA",41.992478,-87.862995,"-87.862995,41.992478",108
8/8/13,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",41.778297,-87.752411,"-87.752411,41.778297",17
8/8/13,"Chicago, IL, USA",41.878114,-87.629798,"-87.629798,41.878114",3
8/8/13,"East 91st Place, Chicago, IL, USA",41.728495,-87.600963,"-87.600963,41.728495",18
8/8/13,"Ohare Court, Bensenville, IL 60106, USA",41.957799,-87.930995,"-87.930995,41.957799",3
8/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",163
8/8/13,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",48
8/8/13,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",9
8/8/13,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",96
8/8/13,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",23
8/8/13,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",8
8/8/13,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",28
8/8/13,"West Garfield Boulevard, Chicago, IL, USA",41.793818,-87.654234,"-87.654234,41.793818",45
15/8/13,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",11
15/8/13,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",166
15/8/13,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",53
15/8/13,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",51
15/8/13,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",2
15/8/13,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",3
15/8/13,"1300 North Laramie Avenue, Chicago, IL 60651, USA",41.904194,-87.756155,"-87.756155,41.904194",15
15/8/13,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",51
15/8/13,"1700 North Ashland Avenue, Chicago, IL 60622, USA",41.912563,-87.668055,"-87.668055,41.912563",9
15/8/13,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",2
15/8/13,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",8
15/8/13,"1700 West Addison Street, Chicago, IL 60613, USA",41.947227,-87.671457,"-87.671457,41.947227",30
15/8/13,"2100 North Cannon Drive, Chicago, IL 60614, USA",41.925652,-87.63359,"-87.63359,41.925652",60
15/8/13,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",13
15/8/13,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",59
15/8/13,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",39
15/8/13,"2400 East 105th Street, Chicago, IL 60617, USA",41.704572,-87.565666,"-87.565666,41.704572",46
15/8/13,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",4
15/8/13,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",11
15/8/13,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",7
15/8/13,"3000 West 18th Street, Chicago, IL 60608, USA",41.857402,-87.694991,"-87.694991,41.857402",19
15/8/13,"3300 West 104th Street, Chicago, IL 60655, USA",41.704336,-87.703736,"-87.703736,41.704336",5
15/8/13,"3500 West 116th Street, Chicago, IL 60655, USA",41.682587,-87.707973,"-87.707973,41.682587",40
15/8/13,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",6
15/8/13,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",23
15/8/13,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",3
15/8/13,"3900 North Springfield Avenue, Chicago, IL 60618, USA",41.951866,-87.725057,"-87.725057,41.951866",11
15/8/13,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",35
15/8/13,"4000 East 130th Street, Chicago, IL 60633, USA",41.659112,-87.538693,"-87.538693,41.659112",23
15/8/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",11
15/8/13,"4200 West 127th Street, Alsip, IL 60803, USA",41.662014,-87.724608,"-87.724608,41.662014",18
15/8/13,"4200 West 65th Street, Chicago, IL 60621, USA",41.776428,-87.627096,"-87.627096,41.776428",44
15/8/13,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",7
15/8/13,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",9
15/8/13,"4800 West Montana Street, Chicago, IL 60639, USA",41.925198,-87.746381,"-87.746381,41.925198",2
15/8/13,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",7
15/8/13,"5000 South Union Avenue, Chicago, IL 60609, USA",41.803423,-87.642984,"-87.642984,41.803423",10
15/8/13,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",41.973845,-87.805059,"-87.805059,41.973845",17
15/8/13,"5100 West 72nd Street, Chicago, IL 60638, USA",41.763733,-87.742302,"-87.742302,41.763733",18
15/8/13,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",57
15/8/13,"5800 North Pulaski Road, Chicago, IL 60646, USA",41.984809,-87.728492,"-87.728492,41.984809",9
15/8/13,"5800 North Ridge Avenue, Chicago, IL 60660, USA",41.98728,-87.666066,"-87.666066,41.98728",20
15/8/13,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",139
15/8/13,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",7
15/8/13,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",19
15/8/13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",41.923738,-87.785288,"-87.785288,41.923738",40
15/8/13,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",41.994679,-87.770899,"-87.770899,41.994679",20
15/8/13,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",41.778748,-87.586427,"-87.586427,41.778748",2
15/8/13,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",71
15/8/13,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",59
15/8/13,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",20
15/8/13,"7100 North Harlem Avenue, Chicago, IL 60631, USA",42.009876,-87.807277,"-87.807277,42.009876",34
15/8/13,"7100 South South Shore Drive, Chicago, IL 60649, USA",41.766202,-87.562889,"-87.562889,41.766202",20
15/8/13,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",41.754676,-87.612922,"-87.612922,41.754676",47
15/8/13,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",3
15/8/13,"8200 South Kostner Avenue, Chicago, IL 60652, USA",41.743402,-87.731435,"-87.731435,41.743402",21
15/8/13,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",44
15/8/13,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",41.733643,-87.55551,"-87.55551,41.733643",3
15/8/13,"9100 West Higgins Road, Rosemont, IL 60018, USA",41.992478,-87.862995,"-87.862995,41.992478",33
15/8/13,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",41.778297,-87.752411,"-87.752411,41.778297",8
15/8/13,"Chicago, IL, USA",41.878114,-87.629798,"-87.629798,41.878114",3
15/8/13,"East 91st Place, Chicago, IL, USA",41.728495,-87.600963,"-87.600963,41.728495",74
15/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",151
15/8/13,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",48
15/8/13,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",4
15/8/13,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",5
15/8/13,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",7
15/8/13,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",9
15/8/13,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",9
15/8/13,"West Garfield Boulevard, Chicago, IL, USA",41.793818,-87.654234,"-87.654234,41.793818",12
22/8/13,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",5
22/8/13,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",83
22/8/13,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",77
22/8/13,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",13
22/8/13,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",2
22/8/13,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",2
22/8/13,"1300 North Laramie Avenue, Chicago, IL 60651, USA",41.904194,-87.756155,"-87.756155,41.904194",3
22/8/13,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",27
22/8/13,"1700 North Ashland Avenue, Chicago, IL 60622, USA",41.912563,-87.668055,"-87.668055,41.912563",3
22/8/13,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",9
22/8/13,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",9
22/8/13,"1700 West Addison Street, Chicago, IL 60613, USA",41.947227,-87.671457,"-87.671457,41.947227",28
22/8/13,"2100 North Cannon Drive, Chicago, IL 60614, USA",41.925652,-87.63359,"-87.63359,41.925652",30
22/8/13,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",15
22/8/13,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",8
22/8/13,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",10
22/8/13,"2400 East 105th Street, Chicago, IL 60617, USA",41.704572,-87.565666,"-87.565666,41.704572",54
22/8/13,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",22
22/8/13,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",24
22/8/13,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",8
22/8/13,"3000 West 18th Street, Chicago, IL 60608, USA",41.857402,-87.694991,"-87.694991,41.857402",2
22/8/13,"3300 West 104th Street, Chicago, IL 60655, USA",41.704336,-87.703736,"-87.703736,41.704336",18
22/8/13,"3500 West 116th Street, Chicago, IL 60655, USA",41.682587,-87.707973,"-87.707973,41.682587",64
22/8/13,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",4
22/8/13,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",3
22/8/13,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",19
22/8/13,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",14
22/8/13,"3900 North Springfield Avenue, Chicago, IL 60618, USA",41.951866,-87.725057,"-87.725057,41.951866",59
22/8/13,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",11
22/8/13,"4000 East 130th Street, Chicago, IL 60633, USA",41.659112,-87.538693,"-87.538693,41.659112",20
22/8/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",46
22/8/13,"4200 West 127th Street, Alsip, IL 60803, USA",41.662014,-87.724608,"-87.724608,41.662014",17
22/8/13,"4200 West 65th Street, Chicago, IL 60621, USA",41.776428,-87.627096,"-87.627096,41.776428",33
22/8/13,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",4
22/8/13,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",23
22/8/13,"4800 West Montana Street, Chicago, IL 60639, USA",41.925198,-87.746381,"-87.746381,41.925198",7
22/8/13,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",22
22/8/13,"5000 South Union Avenue, Chicago, IL 60609, USA",41.803423,-87.642984,"-87.642984,41.803423",15
22/8/13,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",41.973845,-87.805059,"-87.805059,41.973845",21
22/8/13,"5100 West 72nd Street, Chicago, IL 60638, USA",41.763733,-87.742302,"-87.742302,41.763733",5
22/8/13,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",19
22/8/13,"5800 North Pulaski Road, Chicago, IL 60646, USA",41.984809,-87.728492,"-87.728492,41.984809",37
22/8/13,"5800 North Ridge Avenue, Chicago, IL 60660, USA",41.98728,-87.666066,"-87.666066,41.98728",80
22/8/13,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",14
22/8/13,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",9
22/8/13,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",12
22/8/13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",41.923738,-87.785288,"-87.785288,41.923738",12
22/8/13,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",41.994679,-87.770899,"-87.770899,41.994679",48
22/8/13,"6300 West 64th Street, Chicago, IL 60638, USA",41.776156,-87.778927,"-87.778927,41.776156",7
22/8/13,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",41.778748,-87.586427,"-87.586427,41.778748",3
22/8/13,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",48
22/8/13,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",124
22/8/13,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",21
22/8/13,"7100 North Harlem Avenue, Chicago, IL 60631, USA",42.009876,-87.807277,"-87.807277,42.009876",79
22/8/13,"7100 South South Shore Drive, Chicago, IL 60649, USA",41.766202,-87.562889,"-87.562889,41.766202",5
22/8/13,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",41.754676,-87.612922,"-87.612922,41.754676",26
22/8/13,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",9
22/8/13,"8200 South Kostner Avenue, Chicago, IL 60652, USA",41.743402,-87.731435,"-87.731435,41.743402",68
22/8/13,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",49
22/8/13,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",41.733643,-87.55551,"-87.55551,41.733643",5
